A1,A2,A3,A4,A5,heat,time
21.58,21.19,21.78,22.27,21.39,0,12049
21.68,21.29,21.87,22.17,21.29,0,12090
21.48,21.19,21.78,22.07,21.29,0,12131
21.58,21.19,21.78,22.17,21.19,0,12171
21.68,21.29,21.87,22.07,21.39,0,12212
21.58,21.19,21.78,22.17,21.29,0,12253
21.58,21.29,21.78,22.36,21.29,0,12293
21.48,21.39,21.78,21.97,21.29,0,12334
21.58,21.29,21.78,22.27,21.29,0,12374
21.48,21.29,21.78,22.07,21.29,0,12414
21.68,21.29,21.87,22.27,21.29,0,12455
21.78,21.29,21.78,22.17,21.19,0,12495
21.78,21.19,21.78,22.17,21.29,0,12536
21.58,21.29,21.78,21.97,21.39,0,12576
21.58,21.29,21.87,22.27,21.19,0,12617
21.78,21.29,21.78,22.27,21.29,0,12658
21.48,21.29,21.87,22.07,21.29,0,12698
21.58,21.29,21.78,22.07,21.29,0,12739
21.58,21.29,21.68,22.17,21.29,0,12779
21.58,21.19,21.87,21.87,21.58,0,12820
21.78,21.29,21.78,22.27,21.29,0,12861
21.58,21.39,21.78,22.27,21.29,0,12901
21.68,21.29,21.68,22.17,21.29,0,12942
21.58,21.29,21.78,22.07,21.29,0,12982
21.48,21.29,21.78,21.97,21.29,0,13023
21.68,21.29,21.68,22.17,21.29,0,13064
21.58,21.29,21.78,22.17,21.29,0,13104
21.58,21.29,21.78,21.97,21.29,0,13145
21.78,21.29,21.78,22.17,21.39,0,13186
21.68,21.29,21.87,22.17,21.29,0,13225
21.48,21.19,21.78,22.27,21.29,0,13266
21.39,21.29,21.78,22.17,21.29,0,13306
21.48,21.29,21.78,21.97,21.29,0,13347
21.68,21.29,21.78,21.97,21.19,0,13388
21.68,21.29,21.78,22.27,21.39,0,13428
21.78,21.29,21.78,22.27,21.29,0,13469
21.68,21.19,21.78,22.27,21.29,0,13509
21.48,21.29,21.78,22.17,21.39,0,13550
21.68,21.29,21.78,22.27,21.29,0,13591
21.48,21.29,21.78,22.07,21.29,0,13631
21.48,21.29,21.78,22.07,21.29,0,13672
21.68,21.29,21.78,21.97,21.29,0,13712
21.78,21.29,21.68,22.17,21.29,0,13753
21.58,21.19,21.78,22.17,21.19,0,13794
21.58,21.39,21.78,22.07,21.29,0,13834
21.48,21.19,21.78,22.07,21.29,0,13875
21.48,21.19,21.78,22.07,21.29,0,13916
21.39,21.19,21.78,22.17,21.29,0,13956
21.58,21.29,21.68,22.07,21.39,0,13997
21.48,21.29,21.78,22.07,21.29,0,14036
21.78,21.29,21.78,22.27,21.29,0,14077
21.78,21.39,21.78,22.36,21.29,0,14118
21.68,21.29,21.78,22.17,21.29,0,14158
21.48,21.39,21.78,22.07,21.19,0,14199
21.58,21.29,21.97,22.07,21.39,0,14239
21.48,21.29,21.78,21.97,21.09,0,14280
21.39,21.29,21.78,22.07,21.39,0,14321
21.68,21.19,21.68,22.07,21.48,0,14361
21.58,21.29,21.78,22.07,21.39,0,14402
21.58,21.19,21.78,22.27,21.29,0,14442
21.68,21.29,21.78,22.17,21.29,0,14483
21.58,21.19,21.68,22.17,21.29,0,14524
21.58,21.19,21.78,21.97,21.29,0,14564
21.48,21.29,21.78,22.27,21.29,0,14605
21.68,21.19,21.78,21.97,21.39,0,14645
21.68,21.39,21.78,21.97,21.39,0,14686
21.68,21.29,21.78,22.27,21.29,0,14727
21.58,21.29,21.78,21.97,21.39,0,14767
21.58,21.29,21.87,21.97,21.39,0,14808
21.78,21.29,21.78,22.17,21.29,0,14849
21.48,21.29,21.87,22.27,21.39,0,14888
21.68,21.29,21.78,22.07,21.29,0,14929
21.68,21.39,21.87,21.87,21.48,0,14969
21.68,21.29,21.78,21.97,21.29,0,15010
21.48,21.29,21.87,22.07,21.09,0,15051
21.58,21.29,21.78,22.17,21.29,0,15091
21.48,21.29,21.78,22.27,21.29,0,15132
21.48,21.29,21.78,22.17,21.19,0,15172
21.58,21.29,21.78,22.17,21.29,0,15213
21.48,21.39,21.78,22.27,21.29,0,15254
21.68,21.19,21.87,22.17,21.29,0,15294
21.68,21.19,21.78,22.17,21.29,0,15335
21.68,21.29,21.78,22.27,21.29,0,15375
21.78,21.29,21.78,22.27,21.29,0,15416
21.29,21.29,21.78,21.97,21.29,0,15457
21.68,21.29,21.78,22.07,21.29,0,15497
21.58,21.29,21.78,21.97,21.29,0,15538
21.68,21.29,21.78,21.97,21.39,0,15578
21.78,21.29,21.78,22.27,21.29,0,15619
21.78,21.19,21.87,22.07,21.29,0,15660
21.68,21.29,21.87,22.17,21.29,0,15699
21.58,21.29,21.78,22.27,21.29,0,15740
21.68,21.19,21.78,22.17,21.29,0,15781
21.68,21.29,21.87,22.07,21.29,0,15821
21.78,21.29,21.78,22.27,21.29,0,15862
21.68,21.39,21.87,21.97,21.39,0,15902
21.78,21.39,21.78,22.27,21.29,0,15943
21.68,21.29,21.78,22.17,21.48,0,15984
21.68,21.29,21.78,22.17,21.39,0,16024
21.58,21.29,21.78,22.17,21.29,0,16065
21.78,21.29,21.87,22.17,21.29,0,16105
21.78,21.29,21.78,22.27,21.29,0,16146
21.58,21.29,21.78,22.07,21.48,0,16187
21.58,21.29,21.78,22.17,21.39,0,16227
21.68,21.29,21.87,22.07,21.29,0,16268
21.48,21.39,21.78,22.27,21.29,0,16308
21.58,21.19,21.78,21.97,21.39,0,16349
21.48,21.29,21.78,22.27,21.29,0,16390
21.58,21.29,21.68,22.17,21.29,0,16430
21.68,21.29,21.87,22.17,21.29,0,16471
21.58,21.19,21.78,22.17,21.29,0,16512
21.58,21.29,21.68,22.17,21.39,0,16551
21.68,21.29,21.87,22.27,21.29,0,16592
21.48,21.29,21.78,22.17,21.29,0,16632
21.39,21.09,21.87,22.07,21.39,0,16673
21.68,21.19,21.78,21.97,21.19,0,16714
21.68,21.29,21.78,22.27,21.39,0,16754
21.58,21.29,21.78,22.17,21.29,0,16795
21.68,21.29,21.87,22.17,21.29,0,16835
21.78,21.29,21.78,22.27,21.29,0,16876
21.58,21.19,21.78,22.07,21.29,0,16917
21.58,21.19,21.87,22.17,21.29,0,16957
21.78,21.29,21.78,22.27,21.29,0,16998
21.68,21.29,21.78,22.07,21.29,0,17038
21.78,21.29,21.78,22.27,21.29,0,17079
21.58,21.29,21.78,22.07,21.39,0,17120
21.78,21.29,21.78,22.27,21.29,0,17160
21.78,21.29,21.78,22.27,21.29,0,17201
21.48,21.19,21.68,22.07,21.19,0,17241
21.39,21.19,21.78,22.17,21.29,0,17282
21.58,21.29,21.68,22.07,21.29,0,17323
21.48,21.29,21.78,22.17,21.19,0,17362
21.58,21.29,21.78,21.97,21.48,0,17403
21.78,21.29,21.78,22.27,21.29,0,17444
21.58,21.29,21.78,22.17,21.29,0,17484
21.68,21.29,21.78,22.17,21.29,0,17525
21.39,21.29,21.87,22.27,21.39,0,17565
21.58,21.29,21.78,22.17,21.29,0,17606
21.68,21.29,21.78,22.17,21.29,0,17647
21.68,21.29,21.78,21.97,21.29,0,17687
21.78,21.29,21.78,22.17,21.29,0,17728
21.58,21.39,21.68,22.07,21.39,0,17768
21.68,21.29,21.78,22.17,21.29,0,17809
21.58,21.19,21.78,21.97,21.29,0,17850
21.68,21.29,21.78,22.27,21.19,0,17890
21.48,21.19,21.78,21.97,21.29,0,17931
21.68,21.29,21.78,22.17,21.29,0,17971
21.68,21.29,21.87,22.07,21.39,0,18012
21.78,21.29,21.78,22.17,21.29,0,18053
21.58,21.29,21.87,21.97,21.68,0,18093
21.48,21.19,21.78,22.27,21.39,0,18134
21.48,21.29,21.87,21.87,21.29,0,18173
21.58,21.29,21.78,22.07,21.29,0,18214
21.58,21.39,21.68,22.27,21.29,0,18255
21.78,21.29,21.78,22.07,21.29,0,18295
21.78,21.29,21.78,22.27,21.29,0,18336
21.48,21.29,21.78,22.17,21.29,0,18377
21.58,21.09,21.78,21.97,21.48,0,18417
21.48,21.29,21.78,22.27,21.29,0,18458
21.39,21.29,21.78,21.97,21.39,0,18498
21.48,21.19,21.97,22.07,21.29,0,18539
21.78,21.19,21.78,22.27,21.29,0,18580
21.58,21.29,21.78,22.07,21.39,0,18620
21.58,21.29,21.87,22.07,21.48,0,18661
21.68,21.29,21.78,22.17,21.19,0,18701
21.39,21.39,21.78,21.97,21.39,0,18742
21.78,21.29,21.87,22.27,21.29,0,18783
21.58,21.29,21.78,21.78,21.48,0,18823
21.58,21.29,21.78,22.17,21.29,0,18864
21.58,21.29,21.78,22.27,21.29,0,18904
21.68,21.29,21.97,22.07,21.29,0,18945
21.68,21.29,21.78,21.97,21.39,0,18985
21.58,21.29,21.78,22.17,21.39,0,19025
21.48,21.29,21.68,22.07,21.29,0,19066
21.58,21.19,21.78,22.17,21.29,0,19107
21.39,21.19,21.78,21.87,21.19,0,19147
21.78,21.29,21.78,22.27,21.29,0,19188
21.78,21.29,21.78,22.07,21.39,0,19228
21.78,21.19,21.87,22.07,21.29,0,19269
21.58,21.29,21.78,22.27,21.39,0,19310
21.68,21.29,21.78,22.07,21.29,0,19350
21.58,21.19,21.78,22.17,21.19,0,19391
21.39,21.29,21.87,21.97,21.29,0,19431
21.58,21.29,21.78,22.17,21.29,0,19472
21.58,21.19,21.78,22.07,21.19,0,19513
21.58,21.29,21.78,22.27,21.39,0,19553
21.68,21.29,21.78,22.27,21.29,0,19594
21.58,21.19,21.78,22.07,21.29,0,19634
21.48,21.29,21.78,21.97,21.29,0,19675
21.48,21.29,21.78,22.17,21.29,0,19716
21.68,21.29,21.78,22.07,21.29,0,19756
21.58,21.29,21.87,21.97,21.39,0,19796
21.68,21.19,21.87,22.17,21.29,0,19836
21.68,21.29,21.78,22.27,21.29,0,19877
21.68,21.29,21.87,22.27,21.29,0,19918
21.58,21.29,21.78,22.27,21.29,0,19958
21.48,21.29,21.78,22.17,21.39,0,19999
21.39,21.19,21.78,22.27,21.19,0,20040
21.58,21.39,21.78,22.07,21.29,0,20080
21.68,21.39,21.68,22.27,21.39,0,20121
21.68,21.29,21.78,22.17,21.39,0,20161
21.78,21.29,21.87,22.17,21.39,0,20202
21.58,21.29,21.78,21.97,21.29,0,20243
21.48,21.29,21.78,22.27,21.19,0,20283
21.68,21.19,21.78,22.17,21.29,0,20324
21.58,21.29,21.78,22.17,21.29,0,20364
21.68,21.29,21.78,22.27,21.29,0,20405
21.48,21.29,21.78,21.97,21.29,0,20446
21.58,21.29,21.78,22.27,21.39,0,20486
21.58,21.29,21.87,22.17,21.48,0,20527
21.48,21.29,21.78,22.17,21.29,0,20567
21.78,21.19,21.78,22.17,21.19,0,20608
21.58,21.29,21.87,22.17,21.39,0,20648
21.58,21.29,21.78,22.17,21.29,0,20688
21.78,21.29,21.78,22.07,21.29,0,20729
21.78,21.29,21.78,22.27,21.29,0,20769
21.68,21.29,21.87,22.17,21.39,0,20810
21.68,21.29,21.78,22.07,21.29,0,20851
21.68,21.29,21.87,22.07,21.39,0,20891
21.58,21.29,21.78,22.17,21.29,0,20932
21.48,21.19,21.97,22.07,21.39,0,20973
21.58,21.29,21.78,22.17,21.29,0,21013
21.58,21.39,21.78,22.07,21.29,0,21054
21.68,21.39,21.78,22.17,21.39,0,21094
21.58,21.29,21.78,22.17,21.48,0,21135
21.58,21.29,21.78,22.17,21.39,0,21176
21.39,21.29,21.78,22.17,21.39,0,21216
21.39,21.29,21.78,22.27,21.29,0,21257
21.68,21.29,21.78,22.17,21.29,0,21297
21.58,21.29,21.78,22.17,21.39,0,21338
21.68,21.29,21.78,22.17,21.29,0,21379
21.58,21.29,21.68,22.07,21.29,0,21419
21.48,21.19,21.78,22.07,21.29,0,21459
21.48,21.29,21.78,22.17,21.29,0,21499
21.39,21.29,21.78,22.17,21.39,0,21540
21.58,21.29,21.87,22.17,21.39,0,21581
21.58,21.19,21.78,21.97,21.39,0,21621
21.78,21.29,21.78,22.27,21.29,0,21662
21.68,21.29,21.87,22.27,21.39,0,21703
21.78,21.29,21.78,22.07,21.29,0,21743
21.48,21.29,21.78,22.27,21.29,0,21784
21.48,21.29,21.78,22.27,21.39,0,21824
21.58,21.19,21.87,22.07,21.29,0,21865
21.48,21.29,21.78,22.17,21.39,0,21906
21.58,21.19,21.87,22.17,21.48,0,21946
21.68,21.29,21.78,21.97,21.39,0,21987
21.68,21.29,21.87,22.17,21.19,0,22027
21.39,21.39,21.87,22.07,21.39,0,22068
21.78,21.29,21.87,22.07,21.29,0,22109
21.58,21.29,21.68,22.07,21.29,0,22149
21.58,21.29,21.68,22.07,21.29,0,22190
21.68,21.29,21.78,22.07,21.29,0,22230
21.48,21.39,21.78,22.17,21.29,0,22270
21.68,21.19,21.78,22.27,21.29,0,22311
21.78,21.29,21.78,22.17,21.39,0,22351
21.48,21.29,21.78,22.27,21.29,0,22392
21.58,21.29,21.68,22.17,21.29,0,22432
21.58,21.19,21.78,22.07,21.29,0,22473
21.48,21.48,21.78,22.07,21.19,0,22514
21.68,21.39,21.78,21.97,21.29,0,22554
21.68,21.29,21.87,22.17,21.39,0,22595
21.78,21.29,21.87,22.27,21.39,0,22636
21.58,21.29,21.87,22.07,21.39,0,22676
21.39,21.19,21.78,22.17,21.29,0,22717
21.58,21.39,21.78,22.17,21.29,0,22757
21.48,21.29,21.78,22.17,21.29,0,22798
21.58,21.29,21.78,22.07,21.29,0,22839
21.58,21.29,21.78,22.17,21.29,0,22879
21.68,21.29,21.78,22.17,21.39,0,22920
21.58,21.29,21.78,21.97,21.48,0,22960
21.68,21.19,21.78,22.17,21.29,0,23001
21.58,21.29,21.78,22.07,21.19,0,23042
21.29,21.29,21.78,22.07,21.39,0,23081
21.68,21.29,21.78,22.27,21.29,0,23122
21.58,21.39,21.78,22.17,21.29,0,23162
21.58,21.29,21.87,21.97,21.29,0,23203
21.78,21.29,21.78,22.07,21.39,0,23244
21.48,21.29,21.87,22.17,21.29,0,23284
21.58,21.29,21.78,22.07,21.29,0,23325
21.48,21.19,21.87,22.07,21.39,0,23365
21.58,21.29,21.78,21.87,21.29,0,23406
21.58,21.29,21.78,22.07,21.29,0,23447
21.78,21.29,21.87,22.17,21.29,0,23487
21.78,21.29,21.78,22.36,21.29,0,23528
21.58,21.29,21.78,22.27,21.29,0,23569
21.68,21.29,21.68,21.97,21.29,0,23609
21.39,21.29,21.78,22.07,21.29,0,23650
21.29,21.39,21.68,22.17,21.29,0,23690
21.58,21.29,21.68,22.07,21.29,0,23731
21.68,21.29,21.87,22.27,21.29,0,23772
21.78,21.29,21.78,22.07,21.29,0,23812
21.58,21.29,21.78,22.17,21.29,0,23853
21.68,21.29,21.78,22.17,21.29,0,23892
21.58,21.29,21.78,21.87,21.19,0,23933
21.68,21.19,21.78,22.07,21.29,0,23974
21.48,21.19,21.78,21.97,21.39,0,24014
21.48,21.29,21.78,22.07,21.39,0,24055
21.68,21.29,21.78,21.97,21.39,0,24095
21.58,21.29,21.78,22.27,21.29,0,24136
21.68,21.39,21.87,21.97,21.39,0,24177
21.48,21.29,21.78,22.17,21.29,0,24217
21.48,21.39,21.78,22.27,21.29,0,24258
21.58,21.29,21.78,22.17,21.29,0,24299
21.39,21.39,21.78,21.87,21.39,0,24339
21.68,21.29,21.78,22.27,21.29,0,24380
21.58,21.29,21.78,22.07,21.29,0,24420
21.68,21.29,21.78,22.17,21.29,0,24461
21.68,21.19,21.78,22.27,21.39,0,24502
21.68,21.19,21.78,22.27,21.29,0,24542
